,wavelength,flux
11786,4225.3447,4.938177708070619e-19
11787,4225.7676,4.924134592622719e-19
11788,4226.19,4.829473633252195e-19
11789,4226.613,4.932567357946714e-19
11790,4227.0356,4.895173729016107e-19
11791,4227.4585,4.950584080562786e-19
11792,4227.8813,5.060802764125513e-19
11793,4228.304,4.862819553560852e-19
11794,4228.727,4.950986169118571e-19
11795,4229.15,4.928612169742492e-19
11796,4229.5728,5.005872237316832e-19
11797,4229.996,4.972954542919186e-19
11798,4230.419,4.982440558108145e-19
11799,4230.8423,4.994133989686981e-19
11800,4231.265,5.014216347848973e-19
11801,4231.6885,5.030735613729459e-19
11802,4232.112,5.024811757239998e-19
11803,4232.535,4.982191228746831e-19
11804,4232.9585,5.047564286499517e-19
11805,4233.382,5.028202769691921e-19
11806,4233.805,4.96805409584735e-19
11807,4234.2285,5.026062377264466e-19
11808,4234.652,5.078468600083313e-19
11809,4235.0757,5.14245087750959e-19
11810,4235.499,5.035782213669622e-19
11811,4235.923,5.032537189278786e-19
11812,4236.346,5.060627049394918e-19
11813,4236.77,4.952367183749981e-19
11814,4237.194,5.034682955873533e-19
11815,4237.6177,5.069972956848785e-19
11816,4238.0415,5.185651788274514e-19
11817,4238.4653,5.082035183158785e-19
11818,4238.889,5.07436225304552e-19
11819,4239.313,5.112924219805424e-19
11820,4239.7373,5.100607557408573e-19
11821,4240.161,5.018484613193834e-19
11822,4240.5854,5.124213248982101e-19
11823,4241.0093,5.186240160021644e-19
11824,4241.4336,5.045583978220267e-19
11825,4241.858,5.149988383741848e-19
11826,4242.282,5.1422317786121595e-19
11827,4242.7065,5.156338410388661e-19
11828,4243.131,5.14908965237026e-19
11829,4243.555,5.18666277830733e-19
11830,4243.9795,5.259196958051107e-19
11831,4244.404,5.26256539071124e-19
11832,4244.8286,5.144630972625401e-19
11833,4245.253,5.1806668024489705e-19
11834,4245.6777,5.187596534629941e-19
11835,4246.1025,5.23585341080544e-19
11836,4246.527,5.215206077340269e-19
11837,4246.9517,5.121364015146813e-19
11838,4247.3765,5.19168624752457e-19
11839,4247.8013,5.069745468613676e-19
11840,4248.226,5.152923112408988e-19
11841,4248.651,5.136942747609807e-19
11842,4249.076,5.148561271941361e-19
11843,4249.501,5.1388754143823035e-19
11844,4249.926,5.138079529173808e-19
11845,4250.351,5.075358551488308e-19
11846,4250.7764,5.030390374347647e-19
11847,4251.201,4.972843569558283e-19
11848,4251.6265,5.180033562581028e-19
11849,4252.052,5.148728051328767e-19
11850,4252.477,5.156803711885071e-19
11851,4252.9023,5.124015915501574e-19
11852,4253.3276,5.115725375364724e-19
11853,4253.753,5.125167216932844e-19
11854,4254.1787,5.012227636592336e-19
11855,4254.604,5.051002786586877e-19
11856,4255.03,5.115196389509224e-19
11857,4255.455,5.254644260398804e-19
11858,4255.881,5.082555236556726e-19
11859,4256.3066,5.100407985179332e-19
11860,4256.732,5.052729292262105e-19
11861,4257.1577,5.003585901722777e-19
11862,4257.5835,5.162912100699939e-19
11863,4258.0093,5.12494873051815e-19
11864,4258.4355,5.195708023706974e-19
11865,4258.8613,5.084812849344067e-19
11866,4259.287,5.117648530692693e-19
11867,4259.7134,4.996795989352325e-19
11868,4260.139,5.063029400392998e-19
11869,4260.5654,5.137227559157588e-19
11870,4260.991,5.170765927038137e-19
11871,4261.4175,5.177504663019001e-19
11872,4261.8438,5.131910812722135e-19
11873,4262.27,4.957067303691544e-19
11874,4262.6963,5.15787191914339e-19
11875,4263.1226,5.165514166072018e-19
11876,4263.5493,5.156756909209925e-19
11877,4263.9756,5.08960197308282e-19
11878,4264.402,5.230624808625275e-19
11879,4264.8286,5.152243571335276e-19
11880,4265.255,5.202276781620602e-19
11881,4265.6816,5.12430637784929e-19
11882,4266.1084,5.150392686320397e-19
11883,4266.535,5.201093885997732e-19
11884,4266.962,5.033862729603717e-19
11885,4267.3887,5.080630423581143e-19
11886,4267.8154,5.066306207899961e-19
11887,4268.242,5.084672394571462e-19
11888,4268.669,5.082046710100996e-19
11889,4269.096,5.016260199520739e-19
11890,4269.523,4.971579575756171e-19
11891,4269.95,5.152640499010262e-19
11892,4270.377,5.035846733133033e-19
11893,4270.804,5.01045969258363e-19
11894,4271.2314,4.913411012509849e-19
11895,4271.6587,4.911968618255653e-19
11896,4272.086,4.9538905756356405e-19
11897,4272.513,5.065953729404666e-19
11898,4272.9404,4.901129724635454e-19
11899,4273.3677,4.886690037650871e-19
11900,4273.795,4.97585887392091e-19
11901,4274.2227,4.843497018189002e-19
11902,4274.65,5.008016446762895e-19
11903,4275.0776,4.918652131443612e-19
11904,4275.5054,5.005363683333245e-19
11905,4275.9326,5.016056684975186e-19
11906,4276.3604,4.920184431387175e-19
11907,4276.788,4.942241839900963e-19
11908,4277.216,5.04287735173885e-19
11909,4277.6436,5.044801419540359e-19
11910,4278.072,4.979796994399684e-19
11911,4278.4995,4.973107369669111e-19
11912,4278.9272,4.988895775922755e-19
11913,4279.3555,5.030489315420134e-19
11914,4279.783,5.044258464293798e-19
11915,4280.2114,4.967592780921349e-19
11916,4280.6396,5.033480154951623e-19
11917,4281.0674,5.03971107366539e-19
11918,4281.4956,4.989767687314432e-19
11919,4281.924,5.036784103272125e-19
11920,4282.352,5.04006401418675e-19
11921,4282.781,5.019397680183093e-19
11922,4283.209,4.997607320816553e-19
11923,4283.637,5.058179693000926e-19
11924,4284.066,4.978688975582872e-19
11925,4284.494,5.01459912723411e-19
11926,4284.923,4.922055320217884e-19
11927,4285.351,4.911490760929577e-19
11928,4285.78,5.007430655905435e-19
11929,4286.2085,4.924382831188251e-19
11930,4286.637,4.847804303789416e-19
11931,4287.066,4.874025825329373e-19
11932,4287.4946,4.906351094250067e-19
11933,4287.9233,4.942901436376386e-19
11934,4288.3525,4.812408301967678e-19
11935,4288.7812,4.816025280210987e-19
11936,4289.2104,4.746830374887088e-19
11937,4289.639,4.808693223542847e-19
11938,4290.0684,4.844421467472651e-19
11939,4290.4976,4.8102247740337045e-19
11940,4290.927,4.707768256021277e-19
11941,4291.3555,4.765829870874352e-19
11942,4291.7847,4.75976638290402e-19
11943,4292.2144,4.666586018478399e-19
11944,4292.6436,4.7586542257092815e-19
11945,4293.0728,4.768265033445244e-19
11946,4293.502,4.673830782063204e-19
11947,4293.9316,4.641767114391377e-19
11948,4294.361,4.679487583813329e-19
11949,4294.7905,4.664948303549041e-19
11950,4295.22,4.59917501468818e-19
11951,4295.65,4.593015475547485e-19
11952,4296.079,4.568157139775255e-19
11953,4296.509,4.537378979325727e-19
11954,4296.9385,4.561805111673102e-19
11955,4297.3687,4.549014760763989e-19
11956,4297.7983,4.4649602102050645e-19
11957,4298.228,4.519310117296811e-19
11958,4298.658,4.464148946854156e-19
11959,4299.088,4.435188239375242e-19
11960,4299.518,4.40988800166803e-19
11961,4299.9478,4.496826116656895e-19
11962,4300.378,4.415428001482028e-19
11963,4300.808,4.360777187773745e-19
11964,4301.2383,4.450722829763635e-19
11965,4301.6685,4.346769774356454e-19
11966,4302.0986,4.214810699974471e-19
11967,4302.529,4.2970151085245457e-19
11968,4302.9595,4.373622437236253e-19
11969,4303.3896,4.2103589212708235e-19
11970,4303.8203,4.292737757798628e-19
11971,4304.2505,4.246516631291244e-19
11972,4304.681,4.2234218193745477e-19
11973,4305.112,4.273961406738746e-19
11974,4305.542,4.290877902648615e-19
11975,4305.9727,4.2159905049142823e-19
11976,4306.4033,4.363059832152935e-19
11977,4306.834,4.2427122586983744e-19
11978,4307.265,4.253666994160739e-19
11979,4307.696,4.2376870487888065e-19
11980,4308.1265,4.3027536628183478e-19
11981,4308.5576,4.295985657457819e-19
11982,4308.9883,4.286589345959262e-19
11983,4309.4194,4.353209626199885e-19
11984,4309.8506,4.2983121049877276e-19
11985,4310.2812,4.360914132581835e-19
11986,4310.7124,4.394740918279552e-19
11987,4311.1436,4.443494288058797e-19
11988,4311.5747,4.427846531050959e-19
11989,4312.006,4.459917958704844e-19
11990,4312.4375,4.485458021385079e-19
11991,4312.8687,4.585847894324391e-19
11992,4313.3,4.58030237444797e-19
11993,4313.7314,4.60800484960952e-19
11994,4314.163,4.644812185264168e-19
11995,4314.594,4.553000853920297e-19
11996,4315.026,4.693869218061901e-19
11997,4315.4575,4.695937013022935e-19
11998,4315.889,4.671030985434611e-19
11999,4316.321,4.747132559830229e-19
12000,4316.7524,4.788696774928327e-19
12001,4317.184,4.800172109599742e-19
12002,4317.616,4.735615668885721e-19
12003,4318.048,4.836363651221334e-19
12004,4318.4795,4.828780595121898e-19
12005,4318.9116,4.791296161951242e-19
12006,4319.3438,4.867318081089322e-19
12007,4319.7754,4.848915951679168e-19
12008,4320.2075,4.729189028315332e-19
12009,4320.6396,4.826667543319491e-19
12010,4321.072,4.799258206768724e-19
12011,4321.504,4.769083027037626e-19
12012,4321.9365,4.711550783097163e-19
12013,4322.3687,4.714048426437369e-19
12014,4322.801,4.752520718486059e-19
12015,4323.2334,4.588436934765894e-19
12016,4323.6655,4.7325327258983255e-19
12017,4324.098,4.658493749459753e-19
12018,4324.531,4.668253341355999e-19
12019,4324.963,4.6193064317966385e-19
12020,4325.3955,4.578649484406186e-19
12021,4325.828,4.57144344333309e-19
12022,4326.2607,4.54237589931923e-19
12023,4326.6934,4.587308482226075e-19
12024,4327.1265,4.538931929083444e-19
12025,4327.559,4.632102093339868e-19
12026,4327.9917,4.556357666881851e-19
12027,4328.425,4.539103797878161e-19
12028,4328.858,4.360207726043112e-19
12029,4329.2905,4.489878781773149e-19
12030,4329.7236,4.487903994136383e-19
12031,4330.1567,4.365041377466281e-19
12032,4330.59,4.432518669670761e-19
12033,4331.023,4.392978447827854e-19
12034,4331.456,4.393870065856519e-19
12035,4331.889,4.347343002007224e-19
12036,4332.3228,4.460129533947018e-19
12037,4332.756,4.475045662066593e-19
12038,4333.1895,4.401974056421062e-19
12039,4333.6226,4.451335341252975e-19
12040,4334.056,4.520104938252017e-19
12041,4334.4897,4.430834111586813e-19
12042,4334.923,4.457841444292118e-19
12043,4335.3564,4.4902751895675245e-19
12044,4335.79,4.704334509089856e-19
12045,4336.224,4.873659226663437e-19
12046,4336.6577,5.063663621173451e-19
12047,4337.0913,5.250952189553512e-19
12048,4337.525,5.48142792267462e-19
12049,4337.959,5.73058961329014e-19
12050,4338.3926,5.934645005268855e-19
12051,4338.8267,6.062286372244682e-19
12052,4339.2607,6.353241579983539e-19
12053,4339.695,6.49849280097289e-19
12054,4340.129,6.532736291619275e-19
12055,4340.563,6.455199991719419e-19
12056,4340.997,6.576206350621576e-19
12057,4341.431,6.705269412822733e-19
12058,4341.865,6.698691516042027e-19
12059,4342.2993,6.887977373975125e-19
12060,4342.734,6.948741647302208e-19
12061,4343.168,6.769543160701514e-19
12062,4343.6025,6.565290363875035e-19
12063,4344.037,6.437929189109603e-19
12064,4344.4717,6.14723764091363e-19
12065,4344.9062,6.0450323988187165e-19
12066,4345.341,5.747457706403123e-19
12067,4345.7754,5.42982308334586e-19
12068,4346.21,5.1558096023668675e-19
12069,4346.6445,4.938041723548332e-19
12070,4347.079,4.896904546921113e-19
12071,4347.514,4.867855933767903e-19
12072,4347.9487,4.755940007278342e-19
12073,4348.384,4.749907443900948e-19
12074,4348.819,4.681847285790085e-19
12075,4349.2534,4.554247289975455e-19
12076,4349.6885,4.437940849736431e-19
12077,4350.1235,4.513501034830452e-19
12078,4350.5586,4.433099007851123e-19
12079,4350.9937,4.4177508366943115e-19
12080,4351.429,4.410889221102584e-19
12081,4351.8643,4.454399951773319e-19
12082,4352.2993,4.4610532778399995e-19
12083,4352.735,4.566277252891294e-19
12084,4353.17,4.497136894405698e-19
12085,4353.6055,4.630042470986455e-19
12086,4354.041,4.54863307653022e-19
12087,4354.4766,4.606110641974177e-19
12088,4354.912,4.626297465521653e-19
12089,4355.3477,4.630532360582628e-19
12090,4355.783,4.688627389936308e-19
12091,4356.2188,4.791431301522521e-19
12092,4356.6543,4.828207883692492e-19
12093,4357.0903,4.833838363983027e-19
12094,4357.526,4.70060927585668e-19
12095,4357.962,4.838935508874032e-19
12096,4358.3975,4.854073279276049e-19
12097,4358.8335,4.858328251282704e-19
12098,4359.2695,4.935165200287359e-19
12099,4359.7056,4.978153200680933e-19
12100,4360.1416,4.911006484961437e-19
12101,4360.5776,4.979425188793462e-19
12102,4361.0137,5.127347602302522e-19
12103,4361.45,5.045449186483106e-19
12104,4361.886,5.099933865190809e-19
12105,4362.3223,5.104719340216045e-19
12106,4362.759,5.2166143700981e-19
12107,4363.1953,5.171242443868385e-19
12108,4363.6313,5.076164830805907e-19
12109,4364.068,5.257760080847387e-19
12110,4364.5044,5.152406380720206e-19
12111,4364.941,5.095189408004134e-19
12112,4365.3774,5.200665396684718e-19
12113,4365.814,5.199509529641522e-19
12114,4366.251,5.189598635892464e-19
12115,4366.6875,5.120429372690048e-19
12116,4367.124,5.115013611347822e-19
12117,4367.561,5.105760886163812e-19
12118,4367.998,5.168713454061236e-19
12119,4368.4346,5.187807694071642e-19
12120,4368.8716,5.127055626662371e-19
12121,4369.3086,5.211702206754817e-19
12122,4369.7456,5.145078521073025e-19
12123,4370.1826,5.161491812987495e-19
12124,4370.6196,5.13740325996966e-19
12125,4371.0566,5.0538522060613e-19
12126,4371.494,5.057343126771255e-19
12127,4371.931,5.042665082435436e-19
12128,4372.3687,4.982110198294484e-19
12129,4372.8057,4.887407276095682e-19
12130,4373.243,4.963652490927009e-19
12131,4373.6807,4.95220625744905e-19
12132,4374.118,4.972713869643878e-19
12133,4374.5557,4.913300162113048e-19
12134,4374.993,4.945229653945892e-19
12135,4375.4307,4.972413247888234e-19
12136,4375.868,4.967028254901498e-19
12137,4376.3057,5.000202044156388e-19
12138,4376.7437,4.946786713474525e-19
12139,4377.181,4.918901561020451e-19
12140,4377.619,4.855933720403064e-19
12141,4378.057,4.886769428364079e-19
12142,4378.4946,4.837205899703022e-19
12143,4378.9326,4.755084372094116e-19
12144,4379.3706,4.885398352792106e-19
12145,4379.8086,4.904982423836303e-19
12146,4380.2466,4.846303789749344e-19
12147,4380.685,4.794897670103736e-19
12148,4381.123,4.802389943680196e-19
12149,4381.561,4.789578045985426e-19
12150,4381.9995,4.811591764313869e-19
12151,4382.4375,4.762881236195216e-19
12152,4382.876,4.782467712722703e-19
12153,4383.3145,4.7959466727194145e-19
12154,4383.753,4.862177167525019e-19
12155,4384.1914,4.82088951368474e-19
12156,4384.63,4.839577108985595e-19
12157,4385.0684,4.735029495084521e-19
12158,4385.507,4.664795301109336e-19
12159,4385.9453,4.761537610757476e-19
12160,4386.3843,4.816640524293922e-19
12161,4386.8228,4.76576439937738e-19
12162,4387.2617,4.854936418173373e-19
12163,4387.7,4.715271647774223e-19
12164,4388.139,4.883637549372383e-19
12165,4388.578,4.913618784396568e-19
12166,4389.017,4.808367396608003e-19
12167,4389.456,4.80379350554813e-19
12168,4389.895,4.859072654254141e-19
12169,4390.334,4.863198300715822e-19
12170,4390.7734,4.779779326672785e-19
12171,4391.2124,4.858564415792912e-19
12172,4391.6514,4.846774789174817e-19
12173,4392.091,4.928667036025608e-19
12174,4392.5303,4.9647327225983e-19
12175,4392.969,4.830231815327817e-19
12176,4393.4087,4.881853807693436e-19
12177,4393.848,4.931840362134869e-19
12178,4394.2876,4.890745784584734e-19
12179,4394.727,5.017529676251215e-19
12180,4395.1665,4.950490730513193e-19
12181,4395.6064,5.005687026771694e-19
12182,4396.046,5.000046264744715e-19
12183,4396.486,4.96736287637173e-19
12184,4396.9253,4.92563049433166e-19
12185,4397.365,4.9635988830533185e-19
12186,4397.8047,4.957924295595712e-19
12187,4398.2446,4.889543493969603e-19
12188,4398.6846,5.079131414934323e-19
12189,4399.1245,4.984592974642569e-19
12190,4399.5645,4.973375700363548e-19
12191,4400.0044,4.864720779176804e-19
12192,4400.445,4.897291795397899e-19
12193,4400.885,4.943454298812055e-19
12194,4401.325,5.013119427876947e-19
12195,4401.765,4.85923360420256e-19
12196,4402.2056,4.9227338350784105e-19
12197,4402.6455,4.895843424136992e-19
12198,4403.086,4.91199274035068e-19
12199,4403.5264,4.92380911422346e-19
12200,4403.967,5.013241265860106e-19
12201,4404.407,4.855987992917162e-19
12202,4404.8477,4.883398262998311e-19
12203,4405.2886,4.865144965372083e-19
12204,4405.729,4.893287201747416e-19
12205,4406.1694,4.904570694378841e-19
12206,4406.6104,4.966060957345457e-19
12207,4407.0513,4.851378648690126e-19
12208,4407.4917,4.85852337016076e-19
12209,4407.9326,4.917212792581664e-19
12210,4408.3735,4.925426628117951e-19
12211,4408.8145,4.889837340049579e-19
12212,4409.2554,4.91107434295019e-19
12213,4409.6963,4.940166114845542e-19
12214,4410.137,4.917301037869268e-19
12215,4410.5786,4.906342837445467e-19
12216,4411.0195,4.983311220641735e-19
12217,4411.461,4.980859420611881e-19
12218,4411.902,4.965350860476205e-19
12219,4412.3433,5.048467898433846e-19
12220,4412.7847,4.998544671828186e-19
12221,4413.226,4.996762259397593e-19
12222,4413.6675,4.973919681520591e-19
12223,4414.109,4.985955171026797e-19
12224,4414.5503,4.99355066759414e-19
12225,4414.9917,5.039102837038698e-19
12226,4415.4336,5.064800427040832e-19
12227,4415.875,5.110092185300326e-19
12228,4416.317,5.104927306486275e-19
12229,4416.7583,4.993612529936532e-19
12230,4417.2,4.982044129478737e-19
12231,4417.642,4.983177604437136e-19
12232,4418.084,4.970294886040481e-19
12233,4418.526,5.086562071784344e-19
12234,4418.968,5.079833553421202e-19
12235,4419.4097,5.102424467868383e-19
12236,4419.8516,5.148729977335053e-19
12237,4420.2935,5.101382477227421e-19
12238,4420.736,5.099384662691742e-19
12239,4421.1777,5.157002232247436e-19
12240,4421.62,5.159106114185326e-19
12241,4422.0625,5.097699738450224e-19
12242,4422.5044,5.128030290695e-19
12243,4422.947,5.165421848865974e-19
12244,4423.389,5.0996913058382715e-19
12245,4423.8315,5.140250367211706e-19
12246,4424.274,5.163746134362566e-19
12247,4424.717,5.12928456543002e-19
12248,4425.159,5.178728084476856e-19
12249,4425.6016,5.13341197941612e-19
12250,4426.0444,5.116421208257781e-19
12251,4426.4873,5.122030342551866e-19
12252,4426.9297,5.171161509637043e-19
12253,4427.3726,5.179586402291065e-19
12254,4427.8154,5.278506268585376e-19
12255,4428.2583,5.212182136446845e-19
12256,4428.701,5.18551378294925e-19
12257,4429.144,5.17271853757121e-19
12258,4429.587,5.102350820326606e-19
12259,4430.0303,5.09018985889215e-19
12260,4430.473,5.206512350175583e-19
12261,4430.9165,5.09772826915567e-19
12262,4431.3594,5.258544960335332e-19
12263,4431.8027,5.133878298657426e-19
12264,4432.246,5.14130141347639e-19
12265,4432.6895,5.181005337971252e-19
12266,4433.1323,5.247208084239263e-19
12267,4433.576,5.253255111670734e-19
12268,4434.0195,5.166385834440009e-19
12269,4434.463,5.179613953074447e-19
12270,4434.9062,5.216691459736074e-19
12271,4435.35,5.1762933001411175e-19
12272,4435.7935,5.213807856681727e-19
12273,4436.2373,5.183733550754406e-19
12274,4436.6807,5.14200854189713e-19
12275,4437.1245,5.132463548215622e-19
12276,4437.5684,5.18043304778914e-19
12277,4438.012,5.197287897352017e-19
12278,4438.456,5.172588478977667e-19
